date,product_id,actual_sales,predicted_sales
2010-12-10,47566,16.94,132.77020803904523
2010-12-10,84879,280.88,285.8516550376682
2010-12-10,85099B,225.05,281.0542044672094
2010-12-10,85123A,486.83,641.507106330515
2010-12-10,DOT,1754.8899999999999,2439.4814868877024
2010-12-10,POST,578.0,336.4284080146146
2010-12-12,22086,177.0,368.99247879369784
2010-12-12,22423,589.3499999999999,544.5918460574094
2010-12-12,47566,93.0,-17.065402141933987
2010-12-12,84879,42.25,199.9664956808267
2010-12-12,85099B,1.95,88.7913793518787
2010-12-12,85123A,123.90000000000002,543.6747407351626
2010-12-13,22086,582.19,930.5106357427444
2010-12-13,22423,468.40999999999997,805.8422892545849
2010-12-13,47566,40.19,138.4840259766105
2010-12-13,84879,162.57999999999998,254.20552628794087
2010-12-13,85099B,68.16,294.9592318360304
2010-12-13,85123A,992.39,685.4734149186185
2010-12-13,DOT,1226.45,2648.8641331510607
2010-12-13,M,1.25,95.47141367369085
2010-12-13,POST,140.0,242.2411589454316
2010-12-14,22086,652.49,556.3016375408889
2010-12-14,22423,1577.18,853.6737089668064
2010-12-14,47566,51.17,223.28474810845245
2010-12-14,84879,346.92,300.14464712998847
2010-12-14,85099B,136.41,334.9990040453355
2010-12-14,85123A,494.55,728.9638168496044
2010-12-14,DOT,799.19,2392.1812353453324
2010-12-14,M,26.26,341.12399472778657
2010-12-14,POST,15.0,325.5291088661453
2010-12-15,22086,252.45000000000002,494.0533693286396
2010-12-15,22423,1682.1,946.5828117803743
2010-12-15,84879,202.79999999999998,257.3223158847618
2010-12-15,85099B,156.0,305.1825189786573
2010-12-15,85123A,304.8,550.6582408223414
2010-12-15,M,16.81,-548.4394587516706
2010-12-16,22086,346.45,432.87919249175235
2010-12-16,22423,716.8499999999999,1035.2979538795157
2010-12-16,47566,23.25,104.99229480258722
2010-12-16,84879,258.88,380.5314540626183
2010-12-16,85099B,379.5,349.09754032537853
2010-12-16,85123A,2066.5,652.4190805242104
2010-12-16,M,6.0,612.8886801625898
2010-12-16,POST,240.0,237.59576581582937
2010-12-17,22086,316.17,390.1641215997026
2010-12-17,22423,1271.1799999999998,1032.2916419337503
2010-12-17,47566,16.94,122.72643717222144
2010-12-17,84879,103.6,199.35523072761157
2010-12-17,85099B,121.65,229.76915667754707
2010-12-17,85123A,248.06,379.483177825093
2010-12-17,DOT,3145.47,1982.5496729356337
2010-12-17,M,2.0,73.1165819066673
2010-12-17,POST,900.0,251.63008748343702
2010-12-19,22423,204.0,537.8652090800001
2010-12-19,47566,23.25,-25.296127145014964
2010-12-19,84879,13.52,112.96075984443513
2010-12-19,85099B,1.95,46.61368979120243
2010-12-19,85123A,111.1,291.7787401082056
2010-12-19,POST,72.0,98.26394913187417
2010-12-20,22086,167.01000000000002,650.2844370744308
2010-12-20,22423,1022.8199999999999,799.1156522776233
2010-12-20,47566,68.09,131.4989987757401
2010-12-20,85099B,102.95,257.31019570256586
2010-12-20,85123A,231.07,446.1283788245169
2010-12-20,DOT,998.42,2020.2887495574873
2010-12-20,M,22.0,39.71240994986863
2010-12-20,POST,231.0,172.44408902813558
2010-12-21,22086,411.92,268.48300573888883
2010-12-21,22423,2077.45,846.9470719894473
2010-12-21,47566,69.89,217.7383170530565
2010-12-21,84879,40.56,212.65855762612105
2010-12-21,85099B,235.02,301.8262919605491
2010-12-21,85123A,135.75,506.90076411837504
2010-12-21,DOT,3315.93,1727.4853186271937
2010-12-21,POST,168.0,262.75796876914075
2010-12-22,22423,12.75,939.3320823316075
2010-12-22,47566,13.950000000000001,134.5578516180678
2010-12-22,85123A,70.80000000000001,350.19762969321266
2010-12-22,M,1298.4,-612.6938138941102
2010-12-22,POST,45.0,189.2526804334377
2010-12-23,22086,23.64,134.28745219223117
2010-12-23,22423,216.67999999999998,1027.523131958749
2010-12-23,84879,27.04,293.2995302564221
2010-12-23,85099B,23.71,324.6265822966007
2010-12-23,85123A,125.85,477.4007065347042
2010-12-23,DOT,627.47,1383.8853103913516
2010-12-23,M,3.6,544.3325358169955
2010-12-23,POST,126.0,191.11708532242858
2011-01-04,22086,5.91,-154.6633475237287
2011-01-04,22423,302.7,826.156503431718
2011-01-04,47566,256.72,236.25630654225682
2011-01-04,84879,121.67999999999999,91.71329823802186
2011-01-04,85099B,52.65,306.80564153286
2011-01-04,85123A,187.81,666.9279792009718
2011-01-04,DOT,469.7,906.1469495445073
2011-01-04,M,11.149999999999999,195.54958416735167
2011-01-04,POST,200.0,302.48597162952797
2011-01-05,22086,59.1,-181.96442943036857
2011-01-05,22423,251.69,918.5415137736784
2011-01-05,47566,187.5,154.2833882383905
2011-01-05,84879,392.08,59.70840245230417
2011-01-05,85099B,730.2,285.23060826936364
2011-01-05,85123A,794.4,555.3386789820435
2011-01-05,DOT,523.8,854.6967751640557
2011-01-05,M,18.95,-677.727389777696
2011-01-05,POST,126.0,239.07656990973427
2011-01-06,22086,19.45,-202.45387153322224
2011-01-06,22423,1134.17,1006.7325634011678
2011-01-06,47566,83.7,123.27081315087065
2011-01-06,84879,148.72,194.94413850998654
2011-01-06,85099B,600.3,336.5538154294426
2011-01-06,85123A,453.25,721.2627682520554
2011-01-06,DOT,306.35,774.2585649369129
2011-01-06,M,1.65,503.44703252488586
2011-01-06,POST,90.0,249.2129009803596
2011-01-07,22086,11.82,-199.033996917772
2011-01-07,22423,965.2499999999999,1003.2021589839337
2011-01-07,47566,58.790000000000006,143.15960650359935
2011-01-07,84879,40.56,26.96767719885034
2011-01-07,85099B,861.34,223.74147848964398
2011-01-07,85123A,872.5,508.4775256160027
2011-01-07,DOT,648.9200000000001,775.8601390815442
2011-01-07,POST,526.0,278.5141723542944
2011-01-09,22423,379.2,507.72754118701556
2011-01-09,84879,108.16,-29.81528957072686
2011-01-09,85099B,83.85,50.74718294928897
2011-01-09,85123A,273.35,523.7014562798631
2011-01-09,POST,140.0,150.30192399908486
2011-01-10,22086,5.91,227.1591387061381
2011-01-10,22423,618.15,768.4538919127795
2011-01-10,47566,93.0,156.0969167426433
2011-01-10,84879,160.72,40.339730456422956
2011-01-10,85099B,120.19,265.0159635860837
2011-01-10,85123A,35.400000000000006,718.5085821944629
2011-01-10,DOT,1043.08,1173.558682371131
2011-01-10,M,6.7,46.31226513718286
2011-01-10,POST,198.0,234.00210658512725
2011-01-11,22423,889.46,815.761219152774
2011-01-11,47566,74.4,242.95855258729662
2011-01-11,84879,406.24,103.0005227990427
2011-01-11,85099B,4.21,312.06931001129067
2011-01-11,85123A,8656.0,811.1409382967997
2011-01-11,DOT,394.83,1005.6679407967082
2011-01-11,M,12.75,325.2806293642157
2011-01-11,POST,366.0,331.63821203886465
2011-01-12,22086,29.55,-96.6716113259516
2011-01-12,22423,404.69,908.1462294948961
2011-01-12,47566,106.95,160.05566185167555
2011-01-12,84879,54.08,77.59953614931776
2011-01-12,85099B,16.84,288.1496003571469
2011-01-12,85123A,240.93,677.0047306382489
2011-01-12,DOT,970.03,972.6364875976
2011-01-12,POST,276.0,263.20475942031
2011-01-13,22423,751.8,996.3372791223771
2011-01-13,47566,66.72,128.23840856832976
2011-01-13,84879,87.1,218.80215391144137
2011-01-13,85099B,83.97,336.8310536285139
2011-01-13,85123A,29.28,817.0056470396227
2011-01-13,DOT,728.47,903.2060650359176
2011-01-13,POST,286.0,267.89297200933396
2011-01-14,22423,2140.71,992.8068747055399
2011-01-14,47566,127.82000000000001,147.50429900129643
2011-01-14,84879,40.56,56.04390646084397
2011-01-14,85099B,299.4,221.14130950432587
2011-01-14,85123A,236.95,575.5566077878527
2011-01-14,DOT,1127.12,908.5769289998598
2011-01-14,M,2.5,170.74077103871383
2011-01-14,POST,270.0,291.4963725366633
2011-01-16,22423,114.75,497.332256908426
2011-01-16,84879,6.76,7.0811017618124765
2011-01-16,85099B,19.5,41.97063595660819
2011-01-16,85123A,67.85,527.9297872564107
2011-01-16,M,2.5,-657.8981060912939
2011-01-17,22086,11.58,375.83590941610373
2011-01-17,22423,302.7,758.0586076338582
2011-01-17,47566,126.16,160.14402351486066
2011-01-17,84879,67.21000000000001,79.69907625009978
2011-01-17,85099B,98.31,253.09859369559595
2011-01-17,85123A,611.4,690.091278797827
2011-01-17,DOT,1282.04,1278.4046683695663
2011-01-17,POST,234.0,230.14558812497484
2011-01-18,22423,413.13,805.3659348738297
2011-01-18,47566,53.12,247.54869944284474
2011-01-18,84879,38.480000000000004,143.80042888306468
2011-01-18,85099B,200.17,297.0881444284643
2011-01-18,85123A,53.10000000000001,750.2691919889933
2011-01-18,DOT,1089.8,1090.300470795767
2011-01-18,M,2.4000000000000004,549.6856864018209
2011-01-18,POST,426.0,322.8061573645023
2011-01-19,22423,12.75,897.7509452158198
2011-01-19,47566,23.25,165.54272956046532
2011-01-19,84879,13.52,118.80290927304458
2011-01-19,85099B,416.26,270.2676357020256
2011-01-19,85123A,697.05,584.6057159419593
2011-01-19,DOT,588.37,1032.945173759236
2011-01-19,M,3.8,-301.44675309374213
2011-01-19,POST,192.0,249.9591688631474
2011-01-20,22423,191.25,985.9419949114392
2011-01-20,47566,42.33,134.97749306770027
2011-01-20,84879,40.56,259.38102370219013
2011-01-20,85099B,9.98,316.2960128468699
2011-01-20,85123A,123.90000000000002,694.7064533570624
2011-01-20,DOT,642.01,936.0088198814735
2011-01-20,M,2.55,897.1377735356905
2011-01-20,POST,167.43,250.91303514818327
2011-01-21,22423,515.13,982.4115905627904
2011-01-21,47566,68.08,155.83842539426846
2011-01-21,84879,40.56,95.00335259002033
2011-01-21,85099B,255.4,198.28199482185454
2011-01-21,85123A,166.65,425.6311432858549
2011-01-21,DOT,946.35,911.6742446834248
2011-01-21,M,10.0,393.08424045670455
2011-01-21,POST,136.0,271.55423519255754
2011-01-23,22423,388.65,486.93697290210935
2011-01-23,47566,60.45,14.58641602951218
2011-01-23,84879,57.46,40.0649743765004
2011-01-23,85099B,165.0,15.740830837318327
2011-01-23,85123A,125.85,331.91780232133806
2011-01-23,POST,108.0,128.5302140464852
2011-01-24,22423,664.77,747.6633236955121
2011-01-24,47566,91.33,175.0016698905781
2011-01-24,84879,313.12,108.5034848922823
2011-01-24,85099B,117.92,225.94515934574994
2011-01-24,85123A,40.970000000000006,476.46303959504235
2011-01-24,DOT,906.62,1188.8518838517189
2011-01-24,M,15.0,453.4946028231984
2011-01-24,POST,226.0,206.46525440993523
2011-01-25,22423,1003.02,794.9706510042718
2011-01-25,47566,309.71000000000004,264.99170274261724
2011-01-25,84879,54.08,167.78211290686005
2011-01-25,85099B,676.89,269.58087104065754
2011-01-25,85123A,258.6,523.0800248760804
2011-01-25,DOT,613.9,971.7705667832772
2011-01-25,POST,232.0,299.620694809018
2011-01-26,22423,229.5,887.3556614144343
2011-01-26,47566,23.25,185.6654275210425
2011-01-26,84879,40.56,137.4513047983104
2011-01-26,85099B,4.13,243.00541173323458
2011-01-26,85123A,505.69,348.10710094423416
2011-01-26,DOT,446.75,887.7702304652748
2011-01-26,POST,268.0,228.07757885452943
2011-01-27,22423,710.16,975.5467111099948
2011-01-27,47566,93.0,157.79519366040324
2011-01-27,84879,27.04,272.3303683124281
2011-01-27,85099B,101.63,289.89121356882174
2011-01-27,85123A,176.0,453.2368826380037
2011-01-27,DOT,200.33,767.2087153973425
2011-01-27,M,4.0,1022.3141205260608
2011-01-27,POST,90.0,231.0654507620914
2011-01-28,22423,227.88,972.0163067612539
2011-01-28,47566,219.87,181.2822766413131
2011-01-28,84879,79.03999999999999,102.04119826647221
2011-01-28,85099B,4.13,173.34396333285787
2011-01-28,85123A,190.64000000000001,183.5073574447909
2011-01-28,DOT,223.89,722.8284785771115
2011-01-28,POST,206.0,254.36712320406681
2011-01-30,22423,38.25,476.5416891006586
2011-01-30,47566,23.25,44.729491832398594
2011-01-30,84879,40.56,35.27509961541452
2011-01-30,85123A,337.25,100.82734627094405
2011-01-31,22423,150.84,737.2680398940229
2011-01-31,47566,98.96,207.0480527653369
2011-01-31,84879,541.74,98.11254913933499
2011-01-31,85099B,125.38,208.77950219416357
2011-01-31,85123A,88.39000000000001,256.5157725516745
2011-01-31,DOT,769.46,965.2301837993338
2011-01-31,M,2.95,457.6687993696873
2011-01-31,POST,375.0,199.68495233497157
2011-02-01,22423,241.17000000000002,784.5753672027598
2011-02-01,47566,441.59,298.53876444425487
2011-02-01,84879,475.36,152.1976310986025
2011-02-01,85099B,707.04,255.95352761561963
2011-02-01,85123A,513.69,317.52335726796275
2011-02-01,DOT,276.36,745.6073701079844
2011-02-01,POST,228.0,296.6053255796676
2011-02-02,22423,403.62,876.9603776130488
2011-02-02,47566,79.69,220.24202200393296
2011-02-02,84879,340.16,117.21768225122835
2011-02-02,85099B,542.42,233.26469657068182
2011-02-02,85123A,602.62,159.72336453450325
2011-02-02,DOT,857.3299999999999,663.5565982856067
2011-02-02,M,15.0,-217.61423265861436
2011-02-02,POST,134.0,228.7025121419384
2011-02-03,22423,742.3499999999999,965.1514273085422
2011-02-03,47566,69.75,192.87307235804258
2011-02-03,84879,40.56,248.11427973833872
2011-02-03,85099B,215.7,284.2914527076235
2011-02-03,85123A,184.41,284.290253843647
2011-02-03,DOT,168.53,549.2278871956007
2011-02-03,M,15.0,921.0445260862762
2011-02-03,POST,355.0,235.0439608938574
2011-02-04,22423,314.37,961.6210229599117
2011-02-04,47566,287.98,216.28985047305008
2011-02-04,84879,13.52,74.61382633086946
2011-02-04,85099B,71.00999999999999,172.0362350605409
2011-02-04,85123A,123.90000000000002,35.7061636441519
2011-02-04,DOT,981.62,515.0453866399912
2011-02-04,POST,268.0,261.25903854576165
2011-02-06,22423,38.25,466.1464052992284
2011-02-06,47566,94.05000000000001,77.78867620775034
2011-02-06,84879,18.59,4.05237982294031
2011-02-06,85099B,124.8,2.754795797968086
2011-02-06,85123A,90.45,-1.873408702841175
2011-02-07,22423,140.25,726.872756092768
2011-02-07,47566,102.45,238.22703380339715
2011-02-07,84879,13.52,66.40456897734067
2011-02-07,85099B,58.5,220.1435364152065
2011-02-07,85123A,199.27,176.5706662920188
2011-02-07,DOT,401.35,807.2998814443847
2011-02-08,22423,362.72999999999996,774.1800834889482
2011-02-08,47566,66.13,327.2633315579076
2011-02-08,84879,24.96,120.97070784452274
2011-02-08,85099B,254.13,271.0993149286684
2011-02-08,85123A,405.83,259.7629773489314
2011-02-08,DOT,849.47,608.8767563817648
2011-02-08,POST,186.0,308.2666773062032
2011-02-09,22423,75.96000000000001,866.565093986764
2011-02-09,47566,405.59,245.98395124919273
2011-02-09,84879,27.04,87.42507836455405
2011-02-09,85099B,94.18,251.79390881913656
2011-02-09,85123A,44.14,123.070294373395
2011-02-09,DOT,898.55,549.3000251076874
2011-02-09,M,7.750000000000001,-512.4320692414126
2011-02-09,POST,255.0,239.42174557212095
2011-02-10,22423,404.7,954.756143769569
2011-02-10,47566,181.65,215.16840737663193
2011-02-10,84879,121.67999999999999,220.67129808593344
2011-02-10,85123A,181.9,267.21324183491447
2011-02-10,DOT,208.92,458.1510601969859
2011-02-10,POST,54.0,243.903208895132
2011-02-11,22423,663.15,951.2257395085768
2011-02-11,47566,479.34,234.7559703767346
2011-02-11,84879,54.08,50.373981486433024
2011-02-11,85099B,83.85,195.77616059077468
2011-02-11,85123A,543.75,36.28361341996305
2011-02-11,DOT,446.69,447.18145524883204
2011-02-11,POST,15.0,267.3646752179528
2011-02-13,22423,213.45,455.75112202310015
2011-02-13,47566,19.8,87.8479664679025
2011-02-13,84879,40.56,-11.576105060601549
2011-02-13,85099B,78.0,29.173904821757787
2011-02-13,85123A,17.700000000000003,27.054352130856557
2011-02-14,22423,1001.31,716.4774729043654
2011-02-14,47566,64.35000000000001,243.93808652214713
2011-02-14,84879,360.44,55.95646527984081
2011-02-14,85099B,710.7,246.84871890481318
2011-02-14,85123A,174.77999999999997,215.84210456361603
2011-02-14,DOT,295.43,803.7163229605991
2011-02-14,POST,156.0,204.59370731587413
2011-02-15,22423,1653.3,763.7848003001476
2011-02-15,47566,29.7,328.69629836139194
2011-02-15,84879,141.95999999999998,116.11365375108362
2011-02-15,85099B,109.66,297.3733579207299
2011-02-15,85123A,35.400000000000006,306.6694405562002
2011-02-15,DOT,250.36,623.374158460507
2011-02-15,M,4.59,50.981350823895184
2011-02-15,POST,36.0,296.0356566427812
2011-02-16,22423,490.65,856.1698107979721
2011-02-16,47566,639.5300000000001,243.3392369189752
2011-02-16,84879,263.64,88.4251692957262
2011-02-16,85099B,58.5,276.93565862841604
2011-02-16,85123A,547.65,174.9136240055854
2011-02-16,DOT,149.49,579.6111581361821
2011-02-16,POST,126.0,221.43396000138557
2011-02-17,22086,13.26,-157.95574276440362
2011-02-17,22423,751.92,944.3608605809769
2011-02-17,47566,88.6,208.77641680052915
2011-02-17,84879,40.56,227.6438443937562
2011-02-17,85099B,273.09,329.05858756200485
2011-02-17,85123A,142.70000000000002,321.3855335427697
2011-02-17,DOT,1357.14,501.7200569788281
2011-02-17,POST,207.0,220.0353879512431
2011-02-18,22423,165.21,940.8304563197025
2011-02-18,47566,61.18,225.07300845031295
2011-02-18,84879,135.2,63.28134343400649
2011-02-18,85099B,522.3,216.7234109237827
2011-02-18,85123A,17.700000000000003,90.3413295026842
2011-02-18,DOT,149.02,501.3723035089138
2011-02-18,M,15.0,-319.17985818539336
2011-02-18,POST,118.0,237.694623358995
2011-02-20,22423,589.3499999999999,445.35583883393565
2011-02-20,47566,24.75,73.41209867380667
2011-02-20,84879,13.52,12.489831540239663
2011-02-20,85099B,58.5,43.84840263187573
2011-02-20,85123A,82.60000000000001,74.53247003213204
2011-02-20,M,3.4,-1265.8595609995948
2011-02-21,22423,828.3,706.0821897155048
2011-02-21,84879,67.6,84.96919977419205
2011-02-21,85099B,173.26,257.86089960924335
2011-02-21,85123A,76.37,257.47684841485943
2011-02-21,DOT,342.92,873.8868425877381
2011-02-21,M,320.69,-390.32356291575775
2011-02-21,POST,381.0,160.06179676169808
2011-02-22,22086,5.9,-39.29459301038905
2011-02-22,22423,302.7,753.3895171116378
2011-02-22,47566,114.24,312.57562382332713
2011-02-22,84879,67.6,149.4822969283017
2011-02-22,85099B,546.16,304.5366850967867
2011-02-22,85123A,268.96000000000004,341.2377002484214
2011-02-22,DOT,313.18,693.9603146718341
2011-02-22,M,10.5,-142.78731787987283
2011-02-23,22423,539.01,845.774527609439
2011-02-23,47566,353.22,227.69437173970744
2011-02-23,84879,162.24,125.45350501250685
2011-02-23,85099B,145.92000000000002,280.1990362433953
2011-02-23,85123A,303.8,201.5817021131644
2011-02-23,DOT,964.29,648.5254004697722
2011-02-23,M,30.0,-1020.3445088440037
2011-02-23,POST,90.0,171.09092034415335
2011-02-24,22423,452.4,933.9655773923847
2011-02-24,47566,129.59,194.53185025342992
2011-02-24,84879,54.08,267.54962228453627
2011-02-24,85099B,286.13,328.5116801404895
2011-02-24,85123A,272.85,339.7175830800792
2011-02-24,DOT,189.91,567.1786406934161
2011-02-24,POST,40.0,168.5243126031284
2011-02-25,22423,355.92,930.435173130828
2011-02-25,47566,129.08999999999997,213.15689590292658
2011-02-25,84879,40.56,105.21776128060179
2011-02-25,85099B,319.17,212.59782111657202
2011-02-25,85123A,118.0,100.29489103114312
2011-02-25,DOT,217.63,561.933036280846
2011-02-25,POST,199.0,186.3401995779761
2011-02-27,22423,51.0,434.9605556453577
2011-02-27,47566,133.65,68.82357494391061
2011-02-27,84879,162.24,55.80524704632762
2011-02-27,85099B,11.7,33.8081213053234
2011-02-27,85123A,79.65,69.0792428263274
2011-02-27,POST,18.0,40.08042439575411
2011-02-28,22086,5.79,376.27405013789763
2011-02-28,22423,228.42000000000002,695.6869066737303
2011-02-28,47566,351.98,228.5274367881039
2011-02-28,84879,56.68,127.62240150443424
2011-02-28,85099B,172.52,245.73575062080914
2011-02-28,85123A,111.99000000000001,245.65258489680716
2011-02-28,DOT,742.38,914.7922637016994
2011-02-28,M,815.52,-197.95658598629655
2011-02-28,POST,300.0,117.75713254266265
2011-03-01,22086,11.8,45.435604225502395
2011-03-01,22423,139.71,742.9942342167036
2011-03-01,47566,148.59,318.432222564146
2011-03-01,84879,40.56,190.60525386825373
2011-03-01,85099B,519.04,291.05235603575693
2011-03-01,85123A,246.58,324.2951812056654
2011-03-01,DOT,415.64,727.8856773859179
2011-03-01,M,1391.5,127.00639004844254
2011-03-01,POST,208.0,211.64912540939133
2011-03-02,22086,102.0,25.86706303604911
2011-03-02,22423,2490.15,835.3792448614586
2011-03-02,47566,336.20000000000005,239.68760695740218
2011-03-02,84879,10.14,164.23191582344322
2011-03-02,85099B,31.2,266.16607539278925
2011-03-02,85123A,97.35000000000001,180.95107212685735
2011-03-03,22423,884.82,923.5702947910636
2011-03-03,47566,267.6,213.0939042533684
2011-03-03,84879,92.56,303.244167237695
2011-03-03,85099B,58.5,314.80307794803343
2011-03-03,85123A,276.08000000000004,317.00454272857377
2011-03-03,DOT,427.83,588.6596682886288
2011-03-03,POST,211.0,147.75169434312616
2011-03-04,22423,140.25,920.0398906768422
2011-03-04,47566,74.38000000000001,238.56668041764533
2011-03-04,84879,121.67999999999999,137.1831185906646
2011-03-04,85099B,322.95,200.12400693012006
2011-03-04,85123A,79.65,77.18810527613738
2011-03-04,DOT,176.48,578.3834902868663
2011-03-04,M,0.85,164.15015648520227
2011-03-04,POST,176.0,175.03969305442635
2011-03-06,22423,213.45,424.5652734848193
2011-03-06,47566,44.550000000000004,108.09841037437292
2011-03-06,84879,72.67,78.83041339011184
2011-03-06,85099B,48.75,26.549132984506684
2011-03-06,85123A,272.34999999999997,50.26119521541878
2011-03-07,22423,642.1500000000001,685.2916245131327
2011-03-07,47566,330.58,274.47241691007525
2011-03-07,84879,311.04,145.69282705470027
2011-03-07,85099B,780.79,242.39313232992856
2011-03-07,85123A,76.7,231.3663093081481
2011-03-07,DOT,1118.58,922.9055783313278
2011-03-07,M,47.5,522.8238384363116
2011-03-07,POST,36.0,138.9792064435518
2011-03-08,22086,2.95,39.67651367239954
2011-03-08,22423,452.4,732.598952056083
2011-03-08,47566,103.95,370.64148261986054
2011-03-08,84879,135.2,203.580246946051
2011-03-08,85099B,228.15,292.409243937829
2011-03-08,85123A,391.07,315.9358547021572
2011-03-08,DOT,333.99,735.6689029112803
2011-03-08,M,12.600000000000001,909.085542920112
2011-03-08,POST,90.0,244.22391191506276
2011-03-09,22423,592.65,824.9839627005891
2011-03-09,47566,119.69,297.5898359737671
2011-03-09,84879,67.6,172.11196393341277
2011-03-09,85099B,61.599999999999994,272.9046647708699
2011-03-09,85123A,276.3,179.73287180848604
2011-03-09,DOT,199.33,684.4440874975141
2011-03-09,M,19.95,164.2366470866134
2011-03-09,POST,110.0,185.6000409505088
2011-03-10,22423,178.5,913.1750126305966
2011-03-10,47566,131.37,275.9643976969017
2011-03-10,84879,121.67999999999999,306.1682841649896
2011-03-10,85099B,86.49,327.479899245017
2011-03-10,85123A,168.15000000000003,323.8614151882956
2011-03-10,DOT,147.03,598.9947486820314
2011-03-10,POST,8.62,202.08096277816276
2011-03-11,22423,750.3,909.6446085161974
2011-03-11,47566,606.34,305.5440206401839
2011-03-11,84879,326.64,135.42293709362497
2011-03-11,85099B,199.13,219.14804992562776
2011-03-11,85123A,328.75,92.7714083324044
2011-03-11,DOT,201.37,591.4032676003526
2011-03-11,M,3384.34,1081.4410364006176
2011-03-11,POST,126.0,239.1814402370632
2011-03-13,47566,9.9,180.26681443024577
2011-03-13,84879,57.46,68.99579382812973
2011-03-13,85123A,8.850000000000001,84.02504964182063
2011-03-13,M,12.08,461.12876696842716
2011-03-13,POST,36.0,130.2619785165463
2011-03-14,22423,426.9,674.8963423523114
2011-03-14,47566,400.35,347.57076834196084
2011-03-14,84879,421.28,132.67237016965547
2011-03-14,85099B,244.95,281.18820235613754
2011-03-14,85123A,56.05000000000001,273.95548512294135
2011-03-14,M,0.85,1480.8097747476331
2011-03-14,POST,141.0,225.00763033832845
2011-03-15,22423,439.23,722.2036698954718
2011-03-15,47566,156.51,443.5054043648967
2011-03-15,84879,536.6700000000001,188.04929313775972
2011-03-15,85099B,148.79,337.4114274635819
2011-03-15,85123A,310.7,366.76581456743855
2011-03-15,DOT,1101.71,763.679698081464
2011-03-15,M,2583.76,1856.159747815157
2011-03-15,POST,54.0,334.2593434835958
2011-03-16,22423,694.65,814.58868054006
2011-03-16,47566,470.25,369.0539458668098
2011-03-16,84879,297.44,154.80060434333097
2011-03-16,85099B,19.5,323.6011267844875
2011-03-16,85123A,364.75,237.93728167969974
2011-03-16,M,17.64,1087.521077694431
2011-03-16,POST,278.0,277.70293013109557
2011-03-17,22423,620.03,902.7797304701298
2011-03-17,47566,682.79,344.8949799287234
2011-03-17,84879,108.16,287.84016803915154
2011-03-17,85099B,2073.78,383.1715275172537
2011-03-17,85123A,236.73,388.3229431966125
2011-03-17,DOT,1215.67,633.3931158925398
2011-03-17,M,5.0,2359.449887666103
2011-03-17,POST,162.0,294.20191441653844
2011-03-18,22423,980.28,899.2493263555527
2011-03-18,47566,498.94000000000005,370.8715472248056
2011-03-18,84879,62.53,116.85272691473291
2011-03-18,85099B,90.51,278.96136850607576
2011-03-18,85123A,152.4,162.16084296906985
2011-03-18,DOT,657.0,627.8307087475022
2011-03-18,M,500.79,1918.4857445115447
2011-03-18,POST,288.0,329.2127994540017
2011-03-20,22423,579.36,403.7747093516172
2011-03-20,47566,634.7,235.5916581273293
2011-03-20,84879,94.64,52.19672183301918
2011-03-20,85099B,140.63,123.64646997698821
2011-03-20,85123A,144.33,158.6707879754274
2011-03-20,DOT,279.84,530.2318689915696
2011-03-20,POST,207.0,209.833343784583
2011-03-21,22423,490.65,664.5010604742008
2011-03-21,47566,138.60000000000002,396.7727975369785
2011-03-21,84879,233.22,117.79809797472495
2011-03-21,85099B,283.95,346.6681931477212
2011-03-21,85123A,99.3,348.75580949072753
2011-03-21,POST,30.0,296.370870733536
2011-03-22,22423,955.44,711.808388111338
2011-03-22,47566,633.27,486.062193063311
2011-03-22,84879,116.61,175.70055598399313
2011-03-22,85099B,129.17,402.1888318650604
2011-03-22,85123A,254.88000000000002,440.0492480891496
2011-03-22,DOT,1444.45,796.3740699267084
2011-03-22,POST,289.0,395.630235786207
2011-03-23,22086,13.26,-39.714757116620675
2011-03-23,22423,914.2499999999999,804.1933988499871
2011-03-23,47566,534.69,404.6362736438289
2011-03-23,84879,94.64,145.48741607864824
2011-03-23,85099B,578.05,386.2775422170907
2011-03-23,85123A,234.89000000000001,308.08634251358876
2011-03-23,DOT,412.96000000000004,744.3583023001942
2011-03-23,POST,637.0,327.5143855279377
2011-03-24,22086,102.0,-55.300762678292365
2011-03-24,22423,357.0,892.3844488740823
2011-03-24,47566,84.15,373.3803838870499
2011-03-24,84879,135.2,281.96773726684415
2011-03-24,85099B,554.25,442.3386994435506
2011-03-24,85123A,153.40000000000003,453.80615546852357
2011-03-24,POST,366.0,331.152056690348
2011-03-25,22423,1068.63,888.8540448538818
2011-03-25,47566,216.79999999999998,392.3523897488964
2011-03-25,84879,67.6,114.71054577690262
2011-03-25,85099B,898.13,333.23788175328974
2011-03-25,85123A,119.85000000000001,221.6287602397232
2011-03-25,DOT,395.99,643.8193844551876
2011-03-25,M,0.85,2114.3473248286177
2011-03-25,POST,724.0,352.3073038301856
2011-03-27,22423,665.8499999999999,393.37942784994095
2011-03-27,47566,178.20000000000002,244.20499167931368
2011-03-27,84879,13.52,57.88712626186768
2011-03-27,85123A,214.35000000000002,202.9172400554335
2011-03-27,M,14.95,1120.577819799299
2011-03-27,POST,36.0,203.63231626280327
2011-03-28,22423,394.71,654.105778972427
2011-03-28,47566,174.14000000000001,399.9400363584192
2011-03-28,84879,162.24,127.33698628822646
2011-03-28,85099B,251.03,378.8020073576731
